site_id,source,latitude,longitude
21NYDECA_WQX-14011301,Other,41.76492999999999,-75.05814
21NYDECA_WQX-14012400,Other,41.57108999999999,-75.00911
21NYDECA_WQX-14022104,Other,41.48468,-74.57228
21NYDECA_WQX-14022200,Other,41.92045999999999,-74.5748
21NYDECA_WQX-14022300,Other,41.91885,-74.57238
21NYDECA_WQX-14041077,Other,42.37317,-74.667
21NYDECA_WQX-14042201,Other,42.2575,-74.92777770000001
21PA_WQX-DRBC422088,Other,39.8661,-75.31330000000001
21PA_WQX-DRBC422091,Other,39.99860000000001,-75.08609999999999
21PA_WQX-DRBC422094,Other,39.8447,-75.36000000000001
21PA_WQX-DRBC422097,Other,40.0333,-75.0181
21PA_WQX-DRBC422100,Other,40.05360000000001,-74.9819
21PA_WQX-DRBC422103,Other,40.0936,-74.9133
21PA_WQX-DRBC422110,Other,40.0083,-75.1972
21PA_WQX-DRBC422111,Other,39.9528,-75.1808
21PA_WQX-DRBC422115,Other,39.86310000000001,-75.32420000000002
21PA_WQX-DRBC422120,Other,39.85329999999998,-75.3461
21PA_WQX-WQN0101,Other,40.21920000000001,-74.7783
21PA_WQX-WQN0103,Other,41.3711,-74.6978
21PA_WQX-WQN0104,Other,41.9522,-75.2919
21PA_WQX-WQN0105,Other,39.8694,-75.5931
21PA_WQX-WQN0110,Other,40.0083,-75.1972
21PA_WQX-WQN0111,Other,40.241899999999994,-75.6511
21PA_WQX-WQN0113,Other,40.52190000000001,-75.9978
21PA_WQX-WQN0115,Other,40.014700000000005,-75.2067
21PA_WQX-WQN0116,Other,40.1531,-75.4556
21PA_WQX-WQN0117,Other,40.362799999999986,-75.96779999999998
21PA_WQX-WQN0121,Other,40.1742,-74.9572
21PA_WQX-WQN0123,Other,40.66669999999999,-75.2383
21PA_WQX-WQN0125,Other,40.75310000000001,-75.6025
21PA_WQX-WQN0126,Other,41.130300000000005,-75.6258
21PA_WQX-WQN0130,Other,40.6019,-75.4622
21PA_WQX-WQN0137,Other,40.993300000000005,-75.1375
21PA_WQX-WQN0138,Other,41.03500000000001,-75.21079999999999
21PA_WQX-WQN0139,Other,41.088300000000004,-75.03750000000001
21PA_WQX-WQN0141,Other,41.3361,-75.33999999999999
21PA_WQX-WQN0142,Other,41.0844,-75.6053
21PA_WQX-WQN0147,Other,41.486699999999985,-74.99140000000001
21PA_WQX-WQN0148,Other,40.7892,-75.1164
21PA_WQX-WQN0149,Other,39.7444,-75.7731
21PA_WQX-WQN0150,Other,39.81609999999999,-75.6914
21PA_WQX-WQN0154,Other,40.0811,-75.4564
21PA_WQX-WQN0156,Other,40.17139999999999,-75.6906
21PA_WQX-WQN0178,Other,40.40939999999999,-75.735
21PA_WQX-WQN0182,Other,39.80689999999999,-75.4064
21PA_WQX-WQN0183,Other,41.6614,-75.28810000000001
21PA_WQX-WQN0185,Other,41.7644,-75.0619
21PA_WQX-WQN0190,Other,41.161699999999996,-75.6028
21PA_WQX-WQN0191,Other,40.94189999999999,-75.5828
21PA_WQX-WQN0193,Other,40.1239,-75.2203
21PA_WQX-WQN0194,Other,40.828900000000004,-75.0847
21PA_WQX-WQN0195,Other,40.1736,-75.6958
21PA_WQX-WQN0196,Other,40.40500000000001,-75.61359999999999
21PA_WQX-WQN0336,Other,41.653099999999995,-75.2819
31DELRBC-091002,Other,39.5127778,-75.5533333
31DELRBC-091008,Other,39.6547222,-75.54666669999999
31DELRBC-332052,Other,39.85055559999999,-75.2647222
31DELRBC-332068,Other,40.1833333,-74.7527778
31DELRBC-892062,Other,39.84666670000001,-75.3383333
31DELRBC-892065,Other,39.8816667,-75.1788889
31DELRBC-892070,Other,39.9844444,-75.0675
31DELRBC-892071,Other,39.95277779999999,-75.1372222
31DELRBC-892077,Other,40.040000000000006,-74.9888889
31DELRBC-892080,Other,40.081111099999994,-74.87000000000002
31DELRBC_WQX-091002,Other,39.512777,-75.553444
31DELRBC_WQX-091008,Other,39.654722,-75.546777
31DELRBC_WQX-332064,Other,40.127648,-74.815065
31DELRBC_WQX-332068,Other,40.174465,-74.73484799999999
31DELRBC_WQX-892062,Other,39.849138999999994,-75.329628
31DELRBC_WQX-892065,Other,39.88073700000001,-75.172034
31DELRBC_WQX-892070,Other,39.985324,-75.066565
31DELRBC_WQX-892071,Other,39.953309,-75.136832
31DELRBC_WQX-892077,Other,40.040161,-74.98813
31DELRBC_WQX-892080,Other,40.08153399999999,-74.869559
31DELRBC_WQX-Cooper River at Cuthbert Blvd,Other,39.924013,-75.05511600000001
31DELRBC_WQX-Cooper River near mouth,Other,39.95131500000001,-75.110541
31DELRBC_WQX-Crosswicks Creek near mouth,Other,40.149916000000005,-74.7177
31DELRBC_WQX-Mantua Creek near mouth,Other,39.842403,-75.230833
31DELRBC_WQX-Pennsauken Creek near mouth,Other,39.991916,-75.0529
31DELRBC_WQX-Raccoon Creek at Route 130,Other,39.801021000000006,-75.35566299999999
31DELRBC_WQX-Rancocas Creek near mouth,Other,40.04436600000001,-74.961616
31DELRBC_WQX-Salem River at Route 49,Other,39.57759599999999,-75.477076
31DRBCSP-DRBCNJ0001,Other,40.220000000000006,-74.77750000000002
31DRBCSP-DRBCNJ0003,Other,40.2780556,-74.8538889
31DRBCSP-DRBCNJ0004,Other,40.29555559999999,-74.86833330000002
31DRBCSP-DRBCNJ0005,Other,40.310555599999994,-74.8852778
31DRBCSP-DRBCNJ0007,Other,40.3597222,-74.9458333
31DRBCSP-DRBCNJ0009,Other,40.3661111,-74.9483333
31DRBCSP-DRBCNJ0011,Other,40.4033333,-74.9797222
31DRBCSP-DRBCNJ0014,Other,40.40777779999999,-75.03750000000001
31DRBCSP-DRBCNJ0015,Other,40.4575,-75.0686111
31DRBCSP-DRBCNJ0016,Other,40.46944439999999,-75.06250000000001
31DRBCSP-DRBCNJ0018,Other,40.5065972,-75.0637194
31DRBCSP-DRBCNJ0021,Other,40.51777779999999,-75.0647222
31DRBCSP-DRBCNJ0024,Other,40.566666700000006,-75.09861110000001
31DRBCSP-DRBCNJ0025,Other,40.592500000000015,-75.1866667
31DRBCSP-DRBCNJ0026,Other,40.5941667,-75.1905556
31DRBCSP-DRBCNJ0027,Other,40.6247222,-75.1861111
31DRBCSP-DRBCNJ0029,Other,40.691111099999986,-75.2038889
31DRBCSP-DRBCNJ0032,Other,40.8288889,-75.08270830000001
31DRBCSP-DRBCNJ0033,Other,40.8341667,-75.0611111
31DRBCSP-DRBCNJ0034,Other,40.8288889,-75.0844444
31DRBCSP-DRBCNJ0036,Other,40.9208333,-75.0883333
31DRBCSP-DRBCNJ0037,Other,40.924166699999994,-75.09583330000001
31DRBCSP-DRBCNJ0038,Other,40.970555600000004,-75.1269444
31DRBCSP-DRBCNJ1338,Other,40.2175,-74.76750000000001
31DRBCSP-DRBCNJ1369,Other,40.239444399999996,-74.8188333
31DRBCSP-DRBCNJPAC01,Other,40.21972220000001,-74.7783333
31DRBCSP-DRBCNJPAC02,Other,40.29527779999999,-74.86888889999999
31DRBCSP-DRBCNJPAC04,Other,40.407500000000006,-75.0377778
31DRBCSP-DRBCNJPAC06,Other,40.566388899999986,-75.0988889
31DRBCSP-DRBCNJPAC07,Other,40.59388890000001,-75.1911111
31DRBCSP-DRBCNJPAC08,Other,40.6911111,-75.2041667
31DRBCSP-DRBCNJPAC09,Other,40.82888890000002,-75.085
31DRBCSP-DRBCNJPAC10,Other,40.924166699999994,-75.0961111
31DRBCSP-DRBCNJPAC11,Other,40.3658333,-74.94916669999999
31DRBCSP-DRBCPA0001,Other,40.218611100000004,-74.7791667
31DRBCSP-DRBCPA0002,Other,40.245,-74.8369444
31DRBCSP-DRBCPA0004,Other,40.2402778,-74.8247222
31DRBCSP-DRBCPA0005,Other,40.2675,-74.85694439999999
31DRBCSP-DRBCPA0006,Other,40.295,-74.8694444
31DRBCSP-DRBCPA0008,Other,40.3452778,-74.9458333
31DRBCSP-DRBCPA0010,Other,40.365555599999986,-74.9505556
31DRBCSP-DRBCPA0011,Other,40.3858333,-74.9620833
31DRBCSP-DRBCPA0012,Other,40.4019444,-74.98
31DRBCSP-DRBCPA0013,Other,40.4072222,-75.0380556
31DRBCSP-DRBCPA0015,Other,40.42305559999999,-75.0666667
31DRBCSP-DRBCPA0016,Other,40.4075,-75.0416667
31DRBCSP-DRBCPA0018,Other,40.51777779999999,-75.0658333
31DRBCSP-DRBCPA0019,Other,40.5655556,-75.09916670000001
31DRBCSP-DRBCPA0023,Other,40.5933333,-75.1916667
31DRBCSP-DRBCPA0024,Other,40.6186111,-75.20222220000001
31DRBCSP-DRBCPA0025,Other,40.668055599999995,-75.1838889
31DRBCSP-DRBCPA0026,Other,40.6869444,-75.2083333
31DRBCSP-DRBCPA0027,Other,40.691111099999986,-75.2047222
31DRBCSP-DRBCPA0028,Other,40.6952778,-75.2061111
31DRBCSP-DRBCPA0029,Other,40.7172222,-75.1925
31DRBCSP-DRBCPA0030,Other,40.758055600000006,-75.1883333
31DRBCSP-DRBCPA0032,Other,40.79,-75.1152778
31DRBCSP-DRBCPA0033,Other,40.8286111,-75.0855556
31DRBCSP-DRBCPA0036,Other,40.923888899999994,-75.0963889
31DRBCSP-DRBCPA1370,Other,40.2391667,-74.81944439999998
CMP_WQX-BR01,Other,38.79041670000001,-75.16345
DRBC-1343 ICP,Other,40.22032,-74.77769999999998
DRBC-1418 ICP,Other,40.295277999999996,-74.86888900000001
DRBC-1487 ICP,Other,40.36583000000001,-74.94917
DRBC-1554 ICP,Other,40.4075,-75.03777999999998
DRBC-1556 BCP,Other,40.407599999999995,-75.0416
DRBC-1570 BCP,Other,40.42306,-75.06667
DRBC-1677 ICP,Other,40.566667,-75.098611
DRBC-1746 BCP,Other,40.59250000000001,-75.18667
DRBC-1748 ICP,Other,40.59389,-75.19111
DRBC-1774 BCP,Other,40.62472,-75.18610999999999
DRBC-1837 BCP,Other,40.66917000000001,-75.23667000000002
DRBC-1838 ICP,Other,40.69111000000001,-75.20417
DRBC-1841 BCP,Other,40.69576699999999,-75.205612
DRBC-1891 ICP,Other,40.758252000000006,-75.187719
DRBC-1978 BCP,Other,40.83416999999999,-75.06111
DRBC-1978 ICP,Other,40.82889000000001,-75.085
DRBC-2070 BCP,Other,40.92083000000001,-75.08833
DRBC-2074 ICP,Other,40.92417,-75.09611
DRBC-2130A BCP,Other,40.99349,-75.13761
DRBC-2184 ICP,Other,41.02940900000001,-75.04983900000002
DRBC-2251 BCP,Other,41.104870000000005,-74.95588
DRBC-2253 BCP,Other,41.106101,-74.952504
DRBC-2253A BCP,Other,41.18999999999999,-74.845833
DRBC-2253B BCP,Other,41.190278,-74.846944
DRBC-2269A BCP,Other,41.08820000000001,-75.0379
DRBC-2269A2 MCP,Other,41.09166,-75.00283
DRBC-2281 ICP,Other,41.107497,-74.98340900000001
DRBC-2387 ICP,Other,41.219426,-74.859879
DRBC-2464 ICP,Other,41.309167,-74.79555600000002
DRBC-2502 ICP,Other,41.343611,-74.757778
DRBC-2536 BCP,Other,41.361111,-74.685556
DRBC-2547 ICP,Other,41.37166700000001,-74.697778
DRBC-2584 ICP,Other,41.406462,-74.74177200000001
DRBC-2611 BCP,Other,41.426944000000006,-74.756111
DRBC-2655 ICP,Other,41.43944400000001,-74.820278
DRBC-2656 BCP,Other,41.43889000000001,-74.82166999999998
DRBC-2777 BCP,Other,41.475367000000006,-75.03577099999998
DRBC-2792 ICP,Other,41.508889999999994,-74.98611
DRBC-2825 BCP,Other,41.537679,-75.027055
DRBC-2842 BCP,Other,41.560683,-75.019399
DRBC-2899 ICP,Other,41.609682,-75.06183500000002
DRBC-2956 BCP,Other,41.67261799999999,-75.064856
DRBC-2984 ICP,Other,41.704993,-75.066787
DRBC-3036 BCP,Other,41.76445399999999,-75.055499
DRBC-3037 ICP,Other,41.764722,-75.06166699999999
DRBC-3126 ICP,Other,41.823501,-75.113582
DRBC-3135 BCP,Other,41.844846000000004,-75.113525
DRBC-3216 ICP,Other,41.86773899999999,-75.213816
DRBC-3225 BCP,Other,41.853252999999995,-75.224885
DRBC-3307 BCP,Other,41.952817,-75.277121
DRBC-3312 ICP,Other,41.9525,-75.291206
DRBC-3398 ICP,Other,42.00279799999999,-75.383867
DRBC-ALC,Other,39.548186,-75.414248
DRBC-BRC,Other,39.760349999999995,-75.556779
DRBC-CHC,Other,39.850727,-75.365536
DRBC-CHR,Other,39.4273,-75.23645
DRBC-CPR,Other,39.95144,-75.10987
DRBC-CRC,Other,40.16714399999999,-74.676971
DRBC-CTR,Other,39.664224999999995,-75.656942
DRBC-DBC,Other,39.876546999999995,-75.304534
DRBC-DLR,Other,40.21043699999999,-74.768731
DRBC-DRBC-1343,Other,40.22032,-74.77769999999998
DRBC-DRBC-SCHU,Other,40.008405,-75.19745400000001
DRBC-FFC,Other,40.00539000000001,-75.092538
DRBC-MDR,Other,39.00198000000001,-75.465548
DRBC-MTC,Other,39.83129899999999,-75.236133
DRBC-NHC,Other,40.142205000000004,-74.911951
DRBC-NUTR-ALLO,Other,39.548457,-75.414473
DRBC-NUTR-APPO,Other,39.465765,-75.613544
DRBC-NUTR-ASSU,Other,40.21826,-74.763063
DRBC-NUTR-BRAN,Other,39.760349999999995,-75.556779
DRBC-NUTR-CHES,Other,39.85072999999999,-75.36554
DRBC-NUTR-CHRI,Other,39.73523600000001,-75.551033
DRBC-NUTR-COOP,Other,39.933259000000014,-75.086351
DRBC-NUTR-CROS,Other,40.16726699999999,-74.67733900000002
DRBC-NUTR-CRUM,Other,39.86691900000002,-75.340823
DRBC-NUTR-DARB,Other,39.87655000000001,-75.30453
DRBC-NUTR-FRAN,Other,40.00545,-75.092486
DRBC-NUTR-MANT,Other,39.83124599999999,-75.23604500000002
DRBC-NUTR-NESH,Other,40.141561,-74.912438
DRBC-NUTR-PESO,Other,39.954195999999996,-75.013308
DRBC-NUTR-PNNY,Other,40.03699600000001,-75.021723
DRBC-NUTR-POQU,Other,40.06486000000001,-74.98098
DRBC-NUTR-RACC,Other,39.751019,-75.3053
DRBC-NUTR-RANN,Other,39.99322399999999,-74.792997
DRBC-NUTR-RANS,Other,39.96135799999999,-74.807316
DRBC-NUTR-RIDL,Other,39.87274000000001,-75.366612
DRBC-NUTR-SALE,Other,39.57768,-75.47687
DRBC-NUTR-SCHU,Other,40.008368999999995,-75.19741
DRBC-PPC,Other,40.04368600000001,-75.020462
DRBC-PSC,Other,39.98537,-75.015079
DRBC-RAC,Other,39.751102,-75.305076
DRBC-RCC,Other,39.71570899999999,-75.640334
DRBC-RNC,Other,39.99768999999999,-74.87244400000002
DRBC-SHR,Other,40.00795,-75.1977
DRBC-SLC,Other,39.577675,-75.476871
DRBC-WCC,Other,39.69889,-75.675469
KWMNDATA-BE001,Other,40.5779,-76.1673
KWMNDATA-CA001,Other,40.13569999999999,-75.5089
KWMNDATA-CB001,Other,39.9749,-75.2797
KWMNDATA-DR001,Other,40.6387,-75.1935
KWMNDATA-FR004,Other,40.1509,-75.6278
KWMNDATA-FR006,Other,40.1345,-75.5412
KWMNDATA-FR007,Other,40.13569999999999,-75.5161
KWMNDATA-KS001,Other,40.72690000000001,-76.0897
KWMNDATA-KS002,Other,40.72270000000001,-76.1135
KWMNDATA-LE002,Other,40.59870000000001,-75.4457
KWMNDATA-LE003,Other,40.631499999999996,-75.3087
KWMNDATA-LE004,Other,40.5998,-75.4514
KWMNDATA-MA002,Other,40.6184,-75.8684
KWMNDATA-MA003,Other,40.607600000000005,-75.8725
KWMNDATA-MA005,Other,40.58549,-75.89355
KWMNDATA-MA008,Other,40.52279999999999,-75.8775
KWMNDATA-MA009,Other,40.5253,-75.875
KWMNDATA-MA012,Other,40.525929999999995,-75.87412
KWMNDATA-MA014,Other,40.585930000000005,-75.89478
KWMNDATA-MA016,Other,40.432430000000004,-75.93845
KWMNDATA-MN001,Other,40.61643,-75.37291
KWMNDATA-MY001,Other,40.2473,-75.6556
KWMNDATA-NC001,Other,40.275999999999996,-75.0893
KWMNDATA-NC003,Other,40.3398,-75.1662
KWMNDATA-PE001,Other,40.3958,-75.6099
KWMNDATA-PE003,Other,40.38790000000001,-75.5742
KWMNDATA-PE005,Other,40.323,-75.4803
KWMNDATA-PE006,Other,40.351400000000005,-75.3251
KWMNDATA-PQ001,Other,40.06470000000001,-74.9806
KWMNDATA-PY001,Other,40.085300000000004,-75.0598
KWMNDATA-SO001,Other,40.1822,-75.54580000000001
KWMNDATA-SO002,Other,40.1747,-75.5409
KWMNDATA-SR001,Other,40.57860000000001,-76.0263
KWMNDATA-SR002,Other,40.0723,-75.28139999999999
KWMNDATA-SR003,Other,40.012600000000006,-75.2073
KWMNDATA-SR004,Other,39.9542,-75.18
KWMNDATA-SW005,Other,40.2678,-75.4661
KWMNDATA-TU001,Other,40.6722,-76.1853
KWMNDATA-ZA001,Other,40.189299999999996,-75.4488
KWMNDATA-ZA002,Other,40.189299999999996,-75.4488
MCHD-2,Other,40.134000799999995,-74.5595991
MRWA-Finesville Below Dam,Other,40.60567999999999,-75.170719
MRWA-Finesville Central Impoundment,Other,40.60709599999999,-75.167946
MRWA-Finesville Reference Reach,Other,40.610654000000004,-75.164077
MRWA-Lake Hopatcong Outfall,Other,40.917533000000006,-74.665017
MRWA-Mount Joy Road,Other,40.604725,-75.172556
MRWA-Point Mountain,Other,40.769058,-74.90708299999999
MRWA-Point Mountain Bridge,Other,40.76728500000001,-74.912027
MRWA-Stephens State Park,Other,40.87368099999999,-74.805908
MRWA-Willow Street,Other,40.908794,-74.68145400000002
NARS-OWW04440-0626,Other,40.21999999999999,-75.28
NARS-OWW04440-ST06,Other,40.15,-75.6
NARS_WQX-OWW04440-0498,Other,40.376580000000004,-75.530679
NARS_WQX-OWW04440-0626,Other,40.22068300000001,-75.283903
NARS_WQX-OWW04440-0650,Other,39.358731999999996,-75.675842
NJ_MSU-03-000-0-0-M,Other,40.67236,-75.06046
NJ_MSU-03-074-0-0-M,Other,40.68312,-75.0387
NJ_MSU-03-1453-4-A-T,Other,40.69527000000001,-75.01672
NJ_MSU-03-1500-0-0-M,Other,40.69397,-75.01563
NJ_MSU-03-831-02-A-T,Other,40.683150000000005,-75.03418
NJ_MSU-04-030-0-0-M,Other,40.704319999999996,-74.98779
NJ_MSU-04-030-1-A-M,Other,40.704390000000004,-74.98818
NJ_MSU-04-070-0-0-M,Other,40.711670000000005,-74.96792
NJDEP_AMERICORPS-AN0043b,Other,40.830548,-75.00483200000001
NJDEP_AMERICORPS-AN0074a,Other,40.610646,-75.16476399999999
NJDEP_AMERICORPS-AN0074b,Other,40.610556,-75.164722
NJDEP_AMERICORPS-AN0074f,Other,40.597648,-75.174992
NJDEP_AMERICORPS-AN0121,Other,40.084399999999995,-74.541
NJDEP_AMERICORPS-UNTDEL01,Other,40.575278,-75.122222
NJDEP_AMERICORPS-VWM-268a,Other,40.604387,-75.173092
NJDEP_AMERICORPS-VWM-2898,Other,41.10179500000001,-74.961478
NJDEP_AMERICORPS-VWM-330a,Other,40.706250000000004,-74.98106
NJDEP_AMERICORPS-VWM-333a,Other,40.711220000000004,-74.96811999999998
NJDEP_AMERICORPS-VWM-387A,Other,40.981111,-74.957778
NJDEP_AMERICORPS-VWM-684,Other,40.79443,-74.87392
NJDEP_AMERICORPS-WA0008a,Other,41.128629000000004,-74.910852
NJDEP_AMERICORPS-WA0008b,Other,41.13185199999999,-74.897908
NJDEP_AMERICORPS-WA0012,Other,40.97019499999999,-75.126409
NJDEP_AMERICORPS-WA0021,Other,41.10375,-74.75816
NJDEP_AMERICORPS-WA0027A,Other,40.98121,-74.95822
NJDEP_AMERICORPS-WA0039,Other,40.92126,-74.84211
NJDEP_AMERICORPS-WA0047,Other,40.843571,-75.046215
NJDEP_AMERICORPS-WA0062,Other,40.91746700000001,-74.665153
NJDEP_AMERICORPS-WA0073A,Other,40.65194000000002,-75.09167
NJDEP_AMERICORPS-WA0074A,Other,40.60443999999999,-75.1725
NJDEP_AMERICORPS-WA0082A,Other,40.523853,-75.06262
NJDEP_AMERICORPS-WA0083,Other,40.523278000000005,-75.062874
NJDEP_AMERICORPS-WA0085,Other,40.469345,-75.06270800000001
NJDEP_AMERICORPS-WA0089,Other,40.40777799999999,-75.013889
NJDEP_AMERICORPS-WA0109A,Other,40.218329999999995,-74.56028
NJDEP_AMERICORPS-WA0109B,Other,40.216809000000005,-74.560935
NJDEP_AMERICORPS-WA0118,Other,40.21734300000001,-74.76717
NJDEP_AMERICORPS-WA0121,Other,40.08554000000001,-74.54088
NJDEP_AMERICORPS-WA01411485,Other,39.52197,-75.07302000000001
NJDEP_AMERICORPS-WA01443500,Other,40.980995,-74.953765
NJDEP_AMERICORPS-WA01445700A,Other,40.90778,-74.96416
NJDEP_AMERICORPS-WA01475001,Other,39.738888999999986,-75.114167
NJDEP_AMERICORPS-WA01475042A,Other,39.77347,-75.13699
NJDEP_AMERICORPS-WA01475042B,Other,39.77063999999999,-75.13316999999999
NJDEP_AMERICORPS-WA0155,Other,39.91646999999998,-74.71439
NJDEP_AMERICORPS-WA0188,Other,39.9087,-75.02518
NJDEP_AMERICORPS-WA040040,Other,40.921279999999996,-74.8407
NJDEP_AMERICORPS-WA0668,Other,39.725478,-75.101021
NJDEP_AMERICORPS-WA0679A,Other,39.68454,-75.1769
NJDEP_AMERICORPS-WA0680,Other,39.736375,-75.224259
NJDEP_AMERICORPS-WA0683,Other,39.74029999999998,-75.25863
NJDEP_AMERICORPS-WA0690,Other,39.621939,-75.269013
NJDEP_AMERICORPS-WA0690A,Other,39.619398,-75.26439200000002
NJDEP_AMERICORPS-WA0691A,Other,39.64363999999999,-75.33043
NJDEP_AMERICORPS-WA0693,Other,39.652578999999996,-75.367571
NJDEP_AMERICORPS-WA0699A,Other,39.59892,-75.26263
NJDEP_AMERICORPS-WA0712,Other,39.472719999999995,-75.25534
NJDEP_AMERICORPS-WA0726B,Other,39.659069,-75.067586
NJDEP_AMERICORPS-WA0727,Other,39.61454299999999,-75.079077
NJDEP_AMERICORPS-WA0727a,Other,39.61736,-75.07932
NJDEP_AMERICORPS-WA0729,Other,39.67319,-75.13001
NJDEP_AMERICORPS-WA0730A,Other,39.652640000000005,-75.108704
NJDEP_AMERICORPS-WA0732,Other,39.585454,-75.081656
NJDEP_AMERICORPS-WA0740,Other,39.49481899999999,-75.076018
NJDEP_AMERICORPS-WA0740A,Other,39.496255999999995,-75.076329
NJDEP_AMERICORPS-WA0740B,Other,39.501034,-75.079958
NJDEP_AMERICORPS-WA07550141,Other,39.383579999999995,-75.03687
NJDEP_AMERICORPS-WA080109,Other,40.25974000000001,-74.61923
NJDEP_AMERICORPS-WA08PK4C,Other,41.1282,-74.73001
NJDEP_AMERICORPS-WA08PK5C,Other,41.109320000000004,-74.70786
NJDEP_AMERICORPS-WA09006,Other,41.2,-74.815
NJDEP_AMERICORPS-WA09008,Other,41.10179999999999,-74.96148
NJDEP_AMERICORPS-WA100068,Other,40.829722,-74.831389
NJDEP_AMERICORPS-WA100069,Other,40.813188000000004,-74.842021
NJDEP_AMERICORPS-WA100070,Other,40.804167,-74.860278
NJDEP_AMERICORPS-WA126,Other,40.165695,-74.675623
NJDEP_AMERICORPS-WA145A,Other,39.92888899999999,-74.530833
NJDEP_AMERICORPS-WA145B,Other,39.92945499999999,-74.53129900000002
NJDEP_AMERICORPS-WA146A,Other,39.88506900000001,-74.505274
NJDEP_AMERICORPS-WA148A,Other,39.942499999999995,-74.58138900000002
NJDEP_AMERICORPS-WA151A,Other,39.99166699999999,-74.77916699999999
NJDEP_AMERICORPS-WA151B,Other,39.991389000000005,-74.782778
NJDEP_AMERICORPS-WA155A,Other,39.916464,-74.714392
NJDEP_AMERICORPS-WA155B,Other,39.916667,-74.713611
NJDEP_AMERICORPS-WA156A,Other,39.923222,-74.717638
NJDEP_AMERICORPS-WA161A,Other,39.93627600000001,-74.751836
NJDEP_AMERICORPS-WA171A,Other,39.96333299999999,-74.80500000000002
NJDEP_AMERICORPS-WA2468,Other,40.834340000000005,-75.01314000000002
NJDEP_AMERICORPS-WA2835,Other,40.76738,-74.91199
NJDEP_AMERICORPS-WAASSU,Other,40.269891,-74.671767
NJDEP_AMERICORPS-WABEAV1,Other,40.91070499999999,-74.966584
NJDEP_AMERICORPS-WABIGF1,Other,41.20821,-74.80328
NJDEP_AMERICORPS-WACHES1,Other,39.64673,-75.32729
NJDEP_AMERICORPS-WACOHA1,Other,39.44583,-75.23556
NJDEP_AMERICORPS-WACOOP02,Other,39.906766000000005,-75.026829
NJDEP_AMERICORPS-WACOOP03,Other,39.908666,-75.025139
NJDEP_AMERICORPS-WACROS1,Other,40.06964,-74.53137
NJDEP_AMERICORPS-WADELA1,Other,40.22723,-74.78802
NJDEP_AMERICORPS-WAFLAT,Other,41.21168000000001,-74.79815
NJDEP_AMERICORPS-WAFLBK1,Other,41.183319999999995,-74.8577
NJDEP_AMERICORPS-WAMANT01,Other,39.787932999999995,-75.156628
NJDEP_AMERICORPS-WAMONO1,Other,39.78416000000001,-75.15108000000001
NJDEP_AMERICORPS-WAMUSC01,Other,40.76989,-74.90621
NJDEP_AMERICORPS-WAMUSC02,Other,40.71075999999999,-74.97622000000001
NJDEP_AMERICORPS-WAMUSC03,Other,40.710849999999994,-74.97774000000001
NJDEP_AMERICORPS-WAMUSC04,Other,40.710660000000004,-74.97965
NJDEP_AMERICORPS-WAMUSC05,Other,40.6864,-75.02923
NJDEP_AMERICORPS-WAMUSC06,Other,40.68330999999999,-75.03812
NJDEP_AMERICORPS-WAMUSC07,Other,40.6793,-75.04624000000001
NJDEP_AMERICORPS-WAMUSC07A,Other,40.67889,-75.045
NJDEP_AMERICORPS-WAMUSC09,Other,40.65191999999999,-75.09175000000002
NJDEP_AMERICORPS-WAMUSC10,Other,40.62944,-75.14417
NJDEP_AMERICORPS-WAMUSC2,Other,40.63198,-75.13039
NJDEP_AMERICORPS-WAMUSC4,Other,40.909005,-74.680946
NJDEP_AMERICORPS-WAMUSCTRIB,Other,40.70443000000001,-74.98824
NJDEP_AMERICORPS-WAMUSCTRIB1,Other,40.70435,-74.9882
NJDEP_AMERICORPS-WAPAUL3,Other,41.109489999999994,-74.71086000000001
NJDEP_AMERICORPS-WARANC1,Other,39.979291,-74.82655400000002
NJDEP_AMERICORPS-WARANC1A,Other,39.982119,-74.829515
NJDEP_AMERICORPS-WASALEM1,Other,39.648889,-75.331667
NJDEP_AMERICORPS-WASALEM2,Other,39.64939,-75.33246
NJDEP_AMERICORPS-WASALEM4,Other,39.65694,-75.36111000000001
NJDEP_AMERICORPS-WASALETRIB1,Other,39.64243,-75.29564
NJDEP_AMERICORPS-WASBRAN1,Other,39.929304,-74.73791899999999
NJDEP_AMERICORPS-WASBRAN2,Other,39.92969699999998,-74.743649
NJDEP_AMERICORPS-WASBRAN3,Other,39.929444,-74.743611
NJDEP_AMERICORPS-WASBRAN4,Other,39.929167,-74.74305599999998
NJDEP_AMERICORPS-WATROU,Other,40.90832999999999,-74.96389
NJDEP_AMERICORPS-WAUNTDEL01,Other,40.57528,-75.12222000000001
NJDEP_AMERICORPS-WAUNTDEL06,Other,40.422730000000016,-75.05994000000001
NJDEP_AMERICORPS-WAWILL,Other,40.912780000000005,-74.725
NJDEP_AMERICORPS-WMA0801MUSKY,Other,40.852779999999996,-74.81167000000002
NJDEP_BFBM-01411453,Other,39.58542,-75.0816
NJDEP_BFBM-01411457,Other,39.634915,-75.072111
NJDEP_BFBM-01411485,Other,39.52195999999999,-75.07303900000001
NJDEP_BFBM-01411491,Other,39.513849,-75.076882
NJDEP_BFBM-01411500,Other,39.49570000000001,-75.0763
NJDEP_BFBM-01411800,Other,39.44769999999999,-75.0721
NJDEP_BFBM-01412800,Other,39.47259999999999,-75.25539999999998
